id,title length,tags count,max tag popularity (besides java),avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,acceptance rate,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length,has accepted answer
12214894,16,1,0,987300.0,987300,0.0,0.0,0.0,0.0,0.0,339,64,Friday,28,-,0,1,6,4,1.6666666666666667,0,1,366,217.33333333333334,106,1
12216532,60,3,770768,591190.0,15502,0.5088062622309197,0.5088062622309197,0.0,0.0,0.0,511,49,Friday,1740,-,2,2,1,4,4.0,4,4,338,338.0,338,1
1221774,31,3,770768,598531.6666666666,37527,0.0,0.0,0.0,0.0,0.0,119,23,Monday,1117,-,0,0,2,3,1.5,0,0,314,223.5,133,1
12227796,69,2,5802,496551.0,5802,0.0,0.0,0.0,0.0,0.0,1167,197,Saturday,1156,-,0,0,1,0,0.0,0,0,189,189.0,189,1
12244479,63,5,128469,225349.6,893,0.6730681298582533,0.4096936442615455,0.0,0.26337448559670784,0.0,2187,135,Monday,1697,-,9,2,1,2,2.0,2,2,133,133.0,133,1
12245204,34,5,690342,341045.6,1397,0.830722200993504,0.830722200993504,0.0,0.0,0.0,2617,84,Monday,10,-,4,1,0,-,-,-,0,-,-,-,0
12248889,50,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,1013,203,Monday,12275,-,0,4,2,2,1.5,1,2,256,184.5,113,1
12255250,31,5,57549,209786.2,1028,0.12532637075718014,0.05483028720626632,0.0,0.0,0.0,766,134,Tuesday,33,-,4,5,1,4,4.0,4,0,2819,2819.0,2819,1
12266094,90,5,50633,216190.8,1144,0.0,0.0,0.0,0.0,0.0,982,168,Tuesday,8,-,0,1,1,1,1.0,1,0,252,252.0,252,1
12268989,23,1,0,987300.0,987300,0.0,0.0,0.0,0.0,0.0,497,104,Tuesday,420,-,0,5,4,4,1.75,1,1,1047,573.75,142,1
12293934,61,3,33535,340551.0,818,0.17667844522968199,0.0,0.0,0.17667844522968199,0.0,1132,175,Thursday,3,-,4,0,1,0,0.0,0,5,549,549.0,549,0
12297459,72,4,57549,263250.25,1812,0.9113485417268264,0.9113485417268264,0.0,0.0,0.0,3463,62,Thursday,9,-,1,1,1,3,3.0,3,1,6251,6251.0,6251,0
1229839,51,5,26705,206817.8,269,0.4433453237410072,0.0,0.0,0.4433453237410072,0.0,1112,104,Tuesday,42774,-,2,1,3,2,0.6666666666666666,0,1,1013,489.3333333333333,148,0
12320087,33,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,170,34,Friday,14,-,0,0,2,1,0.5,0,3,1085,761.5,438,0
12325553,43,5,57549,210627.8,2270,0.3564245810055866,0.3564245810055866,0.0,0.0,0.0,895,108,Friday,318,-,2,0,2,5,4.0,3,0,980,621.5,263,1
12327254,31,5,57549,215136.0,717,0.5940509915014164,0.5940509915014164,0.0,0.0,0.0,3530,249,Saturday,607,-,3,4,1,4,4.0,4,4,1056,1056.0,1056,1
12328141,33,3,852686,614856.6666666666,4584,0.0,0.0,0.0,0.0,0.0,194,41,Saturday,480,-,0,0,1,0,0.0,0,1,116,116.0,116,1
12333733,43,2,8643,497971.5,8643,0.8444532175286222,0.46940386893012237,0.0,0.0,0.0,2533,75,Saturday,10086,-,8,1,2,3,3.0,3,1,382,260.5,139,1
12337427,37,3,6374,331258.0,100,0.0,0.0,0.0,0.0,0.0,379,63,Sunday,534,-,0,3,7,6,2.4285714285714284,-2,7,1095,449.42857142857144,155,1
12350294,52,3,50633,351340.3333333333,16088,0.4720496894409938,0.4720496894409938,0.0,0.0,0.0,1610,149,Monday,1643,-,2,2,1,1,1.0,1,0,1150,1150.0,1150,1
12361202,74,3,38750,344589.3333333333,7718,0.049436253252385085,0.049436253252385085,0.0,0.0,0.0,1153,206,Tuesday,11117,-,2,3,1,1,1.0,1,1,236,236.0,236,1
1236605,42,4,308782,354499.25,17677,0.15885416666666666,0.15885416666666666,0.0,0.0,0.0,384,62,Thursday,10873,-,2,0,2,1,1.0,1,2,757,668.0,579,1
12374770,51,2,2791,495045.5,2791,0.609349593495935,0.609349593495935,0.0,0.0,0.0,2460,188,Tuesday,4978,-,2,0,2,3,1.5,0,0,1077,1023.5,970,1
12381229,46,4,24340,256387.0,3214,0.8478835978835979,0.8478835978835979,0.0,0.0,0.0,756,17,Wednesday,5222,-,1,0,2,0,0.0,0,2,1576,1187.0,798,1
12383881,46,3,38750,342107.0,271,0.09699769053117784,0.09699769053117784,0.0,0.0,0.0,433,75,Wednesday,1222,-,2,1,2,1,0.5,0,0,1922,1230.0,538,0
12384897,58,2,134456,560878.0,134456,0.5724907063197026,0.17596034696406443,0.0,0.0,0.0,807,64,Wednesday,17,-,6,1,3,3,1.0,0,0,626,305.0,69,1
12385164,50,5,770768,396212.0,1408,0.0,0.0,0.0,0.0,0.0,326,72,Wednesday,69,-,0,1,1,0,0.0,0,2,108,108.0,108,1
12385868,56,3,8476,333211.0,3857,0.8593019071608492,0.4141777617848147,0.0,0.0,0.0,2779,78,Wednesday,103,-,4,1,3,2,1.0,0,0,1385,684.3333333333334,146,1
12390991,97,5,203975,241865.4,505,0.07987220447284345,0.0,0.0,0.0,0.0,939,161,Wednesday,3987,-,2,2,5,2,0.6,0,0,1098,464.0,148,1
12401329,26,4,48545,269116.5,4980,0.7498436522826767,0.3877423389618512,0.0,0.0,0.0,1599,72,Thursday,645,-,7,3,1,4,4.0,4,1,825,825.0,825,1
12418961,63,5,57549,211644.0,608,0.8035230352303523,0.8035230352303523,0.0,0.0,0.0,2952,105,Friday,125,-,4,1,1,3,3.0,3,0,411,411.0,411,1
12420399,47,2,42870,515085.0,42870,0.0,0.0,0.0,0.0,0.0,213,43,Friday,706,-,0,-1,2,2,1.0,0,2,480,359.0,238,1
12422883,104,5,78258,219851.4,439,0.0,0.0,0.0,0.0,0.0,1464,228,Friday,6,-,0,0,0,-,-,-,2,-,-,-,0
12435491,56,4,128469,298114.25,18692,0.0,0.0,0.0,0.0,0.0,361,69,Saturday,265,-,0,2,3,2,1.6666666666666667,1,2,688,436.3333333333333,250,1
12439172,49,3,45439,345661.3333333333,4245,0.27411167512690354,0.12690355329949238,0.0,0.0,0.0,1576,197,Saturday,25995,-,6,3,1,5,5.0,5,0,703,703.0,703,1
1243986,33,3,4578,331779.3333333333,3460,0.0,0.0,0.0,0.0,0.0,135,20,Friday,3341,-,0,2,3,1,0.3333333333333333,0,0,501,206.0,50,1
12440035,30,3,26285,338305.6666666667,1332,0.1358936484490399,0.1358936484490399,0.0,0.0,0.0,677,118,Saturday,387,-,4,3,1,2,2.0,2,4,372,372.0,372,1
12445219,38,3,161987,392091.3333333333,26987,0.7247191011235955,0.7247191011235955,0.0,0.0,0.0,712,39,Sunday,60,-,4,1,1,1,1.0,1,3,341,341.0,341,1
12452980,38,2,59913,523606.5,59913,0.5272887323943662,0.5272887323943662,0.0,0.0,0.0,1136,119,Monday,45,-,1,1,2,2,1.0,0,7,729,544.0,359,1
12465738,50,3,24340,337328.3333333333,345,0.4096728307254623,0.4096728307254623,0.0,0.0,0.0,703,76,Monday,6,-,4,1,1,1,1.0,1,0,2135,2135.0,2135,0
12531985,50,2,770768,879034.0,770768,0.29767441860465116,0.29767441860465116,0.0,0.0,0.0,430,62,Friday,857,-,2,1,1,0,0.0,0,4,171,171.0,171,0
12535368,24,4,24104,253657.5,200,0.25667655786350146,0.25667655786350146,0.0,0.0,0.0,674,94,Friday,15,-,2,0,1,0,0.0,0,0,200,200.0,200,1
12537461,31,3,4599,331057.3333333333,1273,0.0,0.0,0.0,0.0,0.0,697,124,Friday,33200,-,0,0,2,2,1.0,0,0,380,326.5,273,0
12551812,61,2,13046,500173.0,13046,0.653342522398346,0.653342522398346,0.0,0.0,0.0,1451,84,Sunday,384,-,4,8,2,23,12.0,1,0,541,486.0,431,1
12564638,53,5,93115,218259.4,669,0.0,0.0,0.0,0.0,0.0,1222,226,Monday,728,-,0,1,1,1,1.0,1,0,365,365.0,365,1
12569054,45,2,770768,879034.0,770768,0.6819672131147541,0.6819672131147541,0.0,0.0,0.0,610,36,Monday,13,-,1,1,0,-,-,-,6,-,-,-,0
12569747,42,3,1865,330232.6666666667,1533,0.24371205550737207,0.24371205550737207,0.0,0.0,0.0,1153,156,Monday,38,-,2,1,1,2,2.0,2,11,395,395.0,395,1
12571769,54,4,308782,327955.25,1653,0.743015214384509,0.743015214384509,0.0,0.0,0.0,3615,171,Monday,68,-,12,2,1,2,2.0,2,5,776,776.0,776,1
12574853,25,2,134456,560878.0,134456,0.0,0.0,0.0,0.0,0.0,252,51,Tuesday,7170,-,0,0,3,4,2.3333333333333335,1,1,351,230.33333333333334,156,0
12579207,32,3,10647,333601.0,2856,0.0,0.0,0.0,0.0,0.0,929,157,Tuesday,191,-,0,0,1,1,1.0,1,0,340,340.0,340,1
12589477,40,3,8659,332010.3333333333,72,0.0,0.0,0.0,0.0,0.0,325,57,Tuesday,124,-,0,1,1,2,2.0,2,0,317,317.0,317,1
12591804,34,3,161987,386274.3333333333,9536,0.5904121110176619,0.5904121110176619,0.0,0.0,0.0,1189,106,Tuesday,150,-,2,0,2,4,3.5,3,1,1762,1018.5,275,1
12594335,24,2,7611,497455.5,7611,0.5674477517416087,0.0,0.0,0.0,0.4832172260924636,1579,129,Wednesday,330,-,6,3,2,1,0.5,0,0,551,322.5,94,0
12594702,74,5,57549,213149.2,294,0.8260619977037887,0.8260619977037887,0.0,0.0,0.0,1742,64,Wednesday,909,-,3,2,1,4,4.0,4,2,281,281.0,281,1
1261233,63,5,24340,208623.8,5283,0.3043032786885246,0.3043032786885246,0.0,0.0,0.0,976,130,Tuesday,66017,-,2,17,10,17,3.0,-4,0,1898,820.9,228,1
12613126,19,3,1484,329950.6666666667,1068,0.7104097452934662,0.7104097452934662,0.0,0.0,0.0,1806,101,Thursday,33,-,3,2,1,1,1.0,1,0,1015,1015.0,1015,1
12620031,25,4,57549,264267.75,717,0.642,0.642,0.0,0.0,0.0,500,33,Thursday,40,-,2,2,1,4,4.0,4,5,503,503.0,503,1
12622879,74,2,26987,507143.5,26987,0.11076280041797283,0.05642633228840126,0.0,0.0,0.0,957,152,Thursday,196,-,4,0,6,1,0.3333333333333333,0,1,673,387.0,146,0
12629879,52,2,5639,496469.5,5639,0.2433774834437086,0.2433774834437086,0.0,0.0,0.0,604,80,Thursday,46,-,2,-1,1,0,0.0,0,0,783,783.0,783,0
12639695,45,4,1016740,650733.5,109866,0.8057948316366484,0.4812059514487079,0.0,0.0,0.0,2554,103,Friday,465,-,6,0,1,0,0.0,0,0,251,251.0,251,1
12658324,76,4,161987,289909.25,1097,0.6385896180215475,0.6385896180215475,0.0,0.0,0.0,1021,73,Sunday,2071,-,1,0,3,2,1.0,0,2,1728,1038.6666666666667,308,1
12708661,63,1,0,987300.0,987300,0.923768115942029,0.923768115942029,0.0,0.0,0.0,3450,53,Wednesday,179,-,1,1,1,1,1.0,1,3,167,167.0,167,1
12714376,46,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,314,59,Wednesday,303,-,0,1,1,2,2.0,2,0,189,189.0,189,1
12720963,68,3,3761,330739.3333333333,1157,0.34375,0.34375,0.0,0.0,0.0,928,108,Thursday,103,-,1,0,1,1,1.0,1,2,171,171.0,171,0
12722035,44,4,770768,440028.75,30,0.6894463667820069,0.6894463667820069,0.0,0.0,0.0,1156,70,Thursday,9218,-,1,0,1,0,0.0,0,7,1398,1398.0,1398,1
12727299,40,5,48592,216918.4,1025,0.5614973262032086,0.5614973262032086,0.0,0.0,0.0,748,72,Thursday,3710,-,2,0,5,6,2.0,0,6,936,574.6,305,1
12735348,73,3,161987,386282.3333333333,9560,0.35733819507748404,0.3226982680036463,0.0,0.0,0.0,1097,144,Thursday,136,-,6,0,3,2,1.0,0,0,1615,886.3333333333334,291,1
12747715,67,4,26705,260080.75,10647,0.0,0.0,0.0,0.0,0.0,369,75,Friday,64,-,0,2,1,3,3.0,3,3,662,662.0,662,1
12756615,21,3,6199,332249.3333333333,3249,0.1437908496732026,0.1437908496732026,0.0,0.0,0.0,306,48,Saturday,969,-,2,4,2,2,1.0,0,0,830,791.0,752,1
12765169,38,4,770768,595388.0,134456,0.9222788496541682,0.9222788496541682,0.0,0.0,0.0,5494,90,Sunday,28559,-,6,2,1,4,4.0,4,0,293,293.0,293,1
12766387,42,3,89765,360510.0,4465,0.78125,0.78125,0.0,0.0,0.0,480,17,Sunday,458,-,3,1,2,8,4.0,0,3,267,212.5,158,1
12775573,38,5,57549,215241.2,226,0.6942355889724311,0.6942355889724311,0.0,0.0,0.0,2394,145,Monday,157,-,4,0,1,2,2.0,2,4,120,120.0,120,1
12780063,50,5,33870,204431.0,184,0.0,0.0,0.0,0.0,0.0,2593,451,Monday,124659,-,0,5,2,3,2.0,1,2,577,370.0,163,1
12780695,61,3,29260,346818.0,23894,0.7319368548876746,0.7319368548876746,0.0,0.0,0.0,3294,165,Monday,180,-,4,0,3,1,0.3333333333333333,0,0,474,305.0,174,1
12780779,78,2,20626,503963.0,20626,0.5529891304347826,0.5529891304347826,0.0,0.0,0.0,736,60,Monday,14706,-,3,6,4,8,4.25,0,0,1398,1000.0,416,1
12782364,54,5,151302,238448.4,166,0.46632124352331605,0.05958549222797927,0.0,0.4067357512953368,0.0,386,38,Monday,3849,-,4,0,3,3,1.6666666666666667,0,0,1037,465.6666666666667,64,1
12825660,28,2,5663,496481.5,5663,0.07818181818181819,0.07818181818181819,0.0,0.0,0.0,550,94,Wednesday,19543,-,2,2,1,0,0.0,0,4,673,673.0,673,0
12837371,44,3,37827,349720.3333333333,24034,0.9272547728768927,0.7942725477287689,0.0,0.0,0.0,3038,49,Thursday,101,-,3,0,2,1,0.5,0,3,456,369.0,282,1
12853374,73,2,94,493697.0,94,0.45652173913043476,0.45652173913043476,0.0,0.0,0.0,184,18,Friday,124,-,2,1,1,1,1.0,1,0,75,75.0,75,1
12858771,54,3,93115,363033.3333333333,8685,0.0,0.0,0.0,0.0,0.0,439,83,Friday,7130,-,0,2,2,5,2.5,0,0,482,282.0,82,1
12859982,46,2,26124,506712.0,26124,0.4347240915208614,0.351278600269179,0.0,0.0,0.0,743,77,Friday,11,-,4,0,1,1,1.0,1,3,750,750.0,750,0
12872872,85,3,2679,330417.3333333333,1273,0.0,0.0,0.0,0.0,0.0,377,71,Saturday,127,-,0,0,1,1,1.0,1,0,1013,1013.0,1013,1
12876196,67,2,8643,497971.5,8643,0.28324697754749567,0.28324697754749567,0.0,0.0,0.0,579,80,Saturday,94,-,4,1,1,1,1.0,1,0,285,285.0,285,1
12881917,31,1,0,987300.0,987300,0.2802056555269923,0.0,0.0,0.0,0.0,389,56,Sunday,629,-,4,1,1,0,0.0,0,2,274,274.0,274,1
12904501,33,2,33869,510584.5,33869,0.7880539499036608,0.7167630057803468,0.0,0.0,0.0,519,23,Monday,23221,-,4,3,2,9,6.5,4,0,526,289.0,52,1
12908040,38,3,3713,330993.0,1966,0.6026785714285714,0.6026785714285714,0.0,0.0,0.0,448,33,Tuesday,1284,-,2,5,3,6,3.3333333333333335,2,0,1196,547.6666666666666,197,1
12916192,70,4,57549,261803.25,203,0.4279835390946502,0.4279835390946502,0.0,0.0,0.0,729,81,Tuesday,442,-,1,5,4,6,1.75,-1,11,1444,926.75,45,1
12929531,105,3,2949,330800.3333333333,2152,0.6559139784946236,0.6559139784946236,0.0,0.0,0.0,465,30,Wednesday,107,-,1,1,2,8,4.0,0,3,608,482.0,356,1
12934265,39,5,770768,358696.6,150,0.9575435936315391,0.9575435936315391,0.0,0.0,0.0,10552,83,Wednesday,106,-,4,1,1,0,0.0,0,0,415,415.0,415,0
12939191,23,5,84374,227748.2,13,0.0,0.0,0.0,0.0,0.0,235,44,Wednesday,14,-,0,0,1,0,0.0,0,1,94,94.0,94,0
12947926,52,3,16482,339078.6666666667,13454,0.4508816120906801,0.0,0.0,0.0,0.0,397,45,Thursday,15,-,3,1,6,4,1.8333333333333333,1,2,554,344.6666666666667,76,0
12949143,27,5,26705,207458.0,2104,0.5722543352601156,0.5722543352601156,0.0,0.0,0.0,3114,240,Thursday,256,-,4,0,1,0,0.0,0,0,439,439.0,439,1
12957890,51,3,11153,334834.6666666667,6051,0.0,0.0,0.0,0.0,0.0,375,73,Thursday,1,-,0,0,1,1,1.0,1,0,1419,1419.0,1419,0
12974086,59,3,57549,350396.3333333333,6340,0.967176545570427,0.967176545570427,0.0,0.0,0.0,3138,23,Friday,713,-,1,0,1,2,2.0,2,4,246,246.0,246,0
12977557,56,4,41736,265224.0,3486,0.1615180935569285,0.1615180935569285,0.0,0.0,0.0,1133,174,Friday,1336,-,2,0,1,3,3.0,3,2,314,314.0,314,1
12986840,34,5,78258,214749.4,113,0.0,0.0,0.0,0.0,0.0,395,77,Saturday,30,-,0,0,2,0,-0.5,-1,0,307,243.5,180,0
12989290,37,3,13454,335604.6666666667,6060,0.8404471544715447,0.766260162601626,0.0,0.0,0.0,984,28,Saturday,2176,-,4,1,2,4,2.0,0,1,558,385.5,213,0
12989413,24,5,19884,203032.6,84,0.9093237704918032,0.9093237704918032,0.0,0.0,0.0,5856,108,Saturday,109,-,4,3,0,-,-,-,1,-,-,-,0
12992154,29,1,0,987300.0,987300,0.41164658634538154,0.41164658634538154,0.0,0.0,0.0,498,63,Saturday,13,-,1,0,2,1,0.5,0,2,592,393.0,194,0
13023285,49,5,89765,219045.2,1076,0.4353982300884956,0.35752212389380533,0.0,0.049557522123893805,0.0,565,64,Tuesday,327,-,10,1,4,3,1.25,0,1,693,406.5,145,1
13024126,37,3,770768,589857.6666666666,11505,0.8251700680272109,0.719047619047619,0.0,0.10612244897959183,0.0,1470,56,Tuesday,772,-,3,0,3,3,2.3333333333333335,2,0,2541,1800.6666666666667,612,1
13024791,44,4,161987,297180.75,16482,0.23690205011389523,0.0,0.0,0.0,0.0,439,67,Tuesday,No owner,No owner,2,1,2,2,1.5,1,4,486,345.0,204,0
13048319,68,3,23894,337540.3333333333,1427,0.0,0.0,0.0,0.0,0.0,548,103,Wednesday,20,-,0,0,1,2,2.0,2,4,710,710.0,710,0
13057894,60,2,161987,574643.5,161987,0.6953158573270305,0.6953158573270305,0.0,0.0,0.0,2327,147,Wednesday,32,-,2,1,2,5,3.0,1,0,635,450.5,266,1
13060807,52,1,0,987300.0,987300,0.346218487394958,0.346218487394958,0.0,0.0,0.0,1190,154,Thursday,85,-,1,0,5,3,2.2,2,2,1288,578.8,153,1
13066929,27,3,89765,359469.3333333333,1343,0.5131578947368421,0.09703947368421052,0.0,0.0,0.0,608,56,Thursday,531,-,8,2,3,5,2.3333333333333335,0,1,241,209.0,170,1
13067601,70,4,11742,250431.75,79,0.6012364760432767,0.6012364760432767,0.0,0.0,0.0,647,45,Thursday,340,-,1,0,1,1,1.0,1,0,165,165.0,165,1
13072125,87,2,78258,532779.0,78258,0.7302829620710415,0.0,0.0,0.32811559301625526,0.4021673690547863,1661,91,Thursday,1298,-,4,0,1,1,1.0,1,2,626,626.0,626,1
13074352,54,2,12265,499782.5,12265,0.23372781065088757,0.23372781065088757,0.0,0.0,0.0,338,50,Thursday,219,-,1,1,9,8,2.0,0,0,514,225.22222222222223,84,1
13101857,27,3,11572,334098.3333333333,3423,0.08885163453478626,0.051969823973176864,0.0,0.0,0.0,1193,198,Saturday,33,-,4,2,3,1,0.3333333333333333,0,0,162,111.0,79,0
13104723,69,4,770768,442677.25,5327,0.7380125086865879,0.7380125086865879,0.0,0.0,0.0,1439,72,Saturday,16,-,2,0,2,1,0.5,0,0,632,369.0,106,1
13111007,54,3,78835,356211.6666666667,2500,0.2999240698557327,0.2999240698557327,0.0,0.0,0.0,1317,179,Sunday,101,-,2,0,1,5,5.0,5,0,432,432.0,432,1
13115400,46,4,57549,263337.5,2161,0.9371833839918946,0.9371833839918946,0.0,0.0,0.0,4935,52,Monday,18,-,1,1,1,4,4.0,4,1,1021,1021.0,1021,0
13121954,49,3,38750,343671.3333333333,4964,0.47356705620478573,0.36505286588759045,0.0,0.10851419031719532,0.0,1797,159,Monday,414,-,4,8,2,5,3.0,1,1,901,597.5,294,1
13122131,33,5,770768,354570.0,50,0.0,0.0,0.0,0.0,0.0,130,24,Monday,72,-,0,3,1,1,1.0,1,0,904,904.0,904,1
1313487,53,4,23160,252632.0,0,0.7719915552427867,0.7719915552427867,0.0,0.0,0.0,1421,57,Friday,4199,-,8,0,2,1,1.0,1,1,693,401.0,109,1
13141825,80,3,4599,331057.3333333333,1273,0.0,0.0,0.0,0.0,0.0,223,44,Tuesday,506,-,0,2,1,1,1.0,1,0,601,601.0,601,1
13144590,75,5,514084,320079.4,4069,0.09787234042553192,0.0,0.0,0.0,0.0,470,73,Tuesday,1191,-,1,1,4,2,1.25,0,8,1577,636.0,37,0
13146799,51,4,4599,248625.75,1273,0.5261958997722096,0.5261958997722096,0.0,0.0,0.0,2195,174,Tuesday,506,-,10,0,1,1,1.0,1,0,326,326.0,326,1
13150122,41,2,792,494046.0,792,0.0,0.0,0.0,0.0,0.0,251,44,Wednesday,2066,-,0,3,3,5,1.6666666666666667,-2,0,1586,902.0,100,1
13151936,88,5,57549,215760.0,554,0.8193290243151738,0.8193290243151738,0.0,0.0,0.0,3249,113,Wednesday,49,-,2,4,2,3,2.5,2,2,1249,957.0,665,1
13153504,31,3,31159,343317.3333333333,11493,0.9162446435527853,0.4678613167121153,0.0,0.44838332684067006,0.0,7701,109,Wednesday,68,-,8,0,1,3,3.0,3,1,527,527.0,527,1
13155629,61,2,78835,533067.5,78835,0.1587516960651289,0.1587516960651289,0.0,0.0,0.0,737,112,Wednesday,1146,-,2,2,2,1,0.5,0,3,258,192.0,126,1
13157427,52,2,78835,533067.5,78835,0.6623012160898035,0.6623012160898035,0.0,0.0,0.0,3207,188,Wednesday,356,-,4,1,1,1,1.0,1,7,517,517.0,517,1
13159248,44,2,93115,540207.5,93115,0.0,0.0,0.0,0.0,0.0,228,46,Wednesday,1,-,0,-1,2,0,0.0,0,8,1476,799.0,122,0
13160119,31,5,33535,210336.4,471,0.0,0.0,0.0,0.0,0.0,589,111,Wednesday,2694,-,0,1,0,-,-,-,0,-,-,-,0
13160534,66,3,161987,414134.0,93115,0.4014035087719298,0.4014035087719298,0.0,0.0,0.0,1425,176,Wednesday,14,-,2,2,1,0,0.0,0,3,667,667.0,667,0
13171715,25,4,88902,273010.25,1645,0.0,0.0,0.0,0.0,0.0,491,91,Thursday,22,-,0,0,3,1,0.3333333333333333,0,0,513,452.3333333333333,385,1
13172422,62,3,1016740,680622.3333333334,37827,0.7575757575757576,0.0867003367003367,0.0,0.0,0.0,1188,61,Thursday,42,-,3,1,1,0,0.0,0,0,1857,1857.0,1857,0
13178787,44,3,5208,332167.0,3993,0.7597402597402597,0.7597402597402597,0.0,0.0,0.0,1232,63,Thursday,494,-,1,0,3,5,2.6666666666666665,1,4,887,472.6666666666667,201,1
13183932,35,2,410,493855.0,410,0.5496389891696751,0.5496389891696751,0.0,0.0,0.0,1108,87,Thursday,419,-,4,0,1,1,1.0,1,0,154,154.0,154,1
13187130,39,5,161987,251597.0,17236,0.7071352502662407,0.678381256656017,0.0,0.0,0.0,939,58,Thursday,17,-,3,1,1,0,0.0,0,1,323,323.0,323,1
1319399,19,3,30032,343175.3333333333,12194,0.0,0.0,0.0,0.0,0.0,644,124,Sunday,4053,-,0,1,1,1,1.0,1,0,448,448.0,448,1
13197348,70,3,31159,343007.0,10562,0.0,0.0,0.0,0.0,0.0,747,117,Friday,549,-,0,3,0,-,-,-,0,-,-,-,0
13202139,29,1,0,987300.0,987300,0.5125786163522013,0.5125786163522013,0.0,0.0,0.0,318,33,Friday,7,-,2,-1,3,1,0.6666666666666666,0,2,122,97.33333333333333,54,0
13213994,19,4,24340,259982.5,5283,0.6441631504922645,0.6441631504922645,0.0,0.0,0.0,1422,95,Saturday,432,-,8,1,1,5,5.0,5,3,387,387.0,387,1
13220919,23,2,78258,532779.0,78258,0.0,0.0,0.0,0.0,0.0,195,39,Sunday,588,-,0,11,4,6,3.25,2,0,1207,774.5,502,1
13221809,74,5,24104,203756.0,767,0.7456546929316339,0.246234067207416,0.0,0.49942062572421786,0.0,1726,88,Sunday,360,-,7,0,0,-,-,-,5,-,-,-,0
13233043,28,5,88902,221889.8,3423,0.6077170418006431,0.0635048231511254,0.0,0.0,0.5016077170418006,1244,82,Monday,234,-,6,0,2,0,0.0,0,0,307,276.5,246,0
13244298,62,3,770768,587208.3333333334,3557,0.8298391028766455,0.6733300828863968,0.0,0.15650901999024866,0.0,2051,68,Tuesday,581,-,3,0,1,0,0.0,0,0,870,870.0,870,1
13246291,34,3,64341,350625.0,234,0.0,0.0,0.0,0.0,0.0,283,50,Tuesday,565,-,0,4,2,4,2.5,1,0,851,542.5,234,1
13249820,48,4,1016740,506000.25,1003,0.0,0.0,0.0,0.0,0.0,343,62,Tuesday,584,-,0,1,1,3,3.0,3,3,114,114.0,114,1
13252526,72,2,2679,494989.5,2679,0.5356521739130434,0.5356521739130434,0.0,0.0,0.0,1150,88,Tuesday,172,-,4,0,1,1,1.0,1,0,162,162.0,162,1
13280043,62,3,2607,330028.3333333333,178,0.43901209677419356,0.4259072580645161,0.0,0.0,0.0,1984,200,Wednesday,566,-,6,2,1,1,1.0,1,0,615,615.0,615,0
13281758,57,2,11118,499209.0,11118,0.2288135593220339,0.2288135593220339,0.0,0.0,0.0,236,38,Thursday,11,-,2,0,2,2,1.0,0,0,452,277.5,103,0
13284938,32,4,93115,287384.0,11572,0.0,0.0,0.0,0.0,0.0,274,60,Thursday,101,-,0,-1,1,2,2.0,2,4,274,274.0,274,1
13285826,79,4,93115,277859.25,4317,0.16539440203562342,0.16539440203562342,0.0,0.0,0.0,393,66,Thursday,2199,-,2,5,3,19,6.333333333333333,-1,2,2209,881.6666666666666,179,1
13302712,75,1,0,987300.0,987300,0.0,0.0,0.0,0.0,0.0,290,52,Friday,325,-,0,1,5,6,1.8,0,6,679,328.4,141,1
13303556,67,4,209544,317056.5,3993,0.0,0.0,0.0,0.0,0.0,225,42,Friday,6,-,0,1,3,2,0.6666666666666666,0,1,303,250.0,173,0
13309392,57,5,12662,202518.4,77,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,1092,130,Friday,1861,-,6,4,1,4,4.0,4,0,4387,4387.0,4387,1
13312268,40,2,8643,497971.5,8643,0.33978132884777124,0.33978132884777124,0.0,0.0,0.0,1189,151,Friday,633,-,3,1,3,6,2.6666666666666665,1,4,1092,952.0,716,1
13319261,37,3,24640,338538.6666666667,3676,0.0,0.0,0.0,0.0,0.0,145,26,Saturday,186,-,0,2,3,6,2.0,0,0,1422,602.3333333333334,130,1
13320552,82,1,0,987300.0,987300,0.3534136546184739,0.3534136546184739,0.0,0.0,0.0,249,30,Saturday,407,-,2,2,2,2,2.0,2,0,113,82.0,51,1
13322866,75,2,10562,498931.0,10562,0.6549865229110512,0.6549865229110512,0.0,0.0,0.0,742,42,Saturday,572,-,2,-3,1,3,3.0,3,5,407,407.0,407,0
1333691,53,5,58411,212625.2,2571,0.411371237458194,0.411371237458194,0.0,0.0,0.0,598,69,Wednesday,26,-,1,0,1,1,1.0,1,0,848,848.0,848,1
13343524,49,4,33869,260869.75,8224,0.2217997465145754,0.2217997465145754,0.0,0.0,0.0,789,123,Monday,1980,-,2,2,2,6,3.5,1,3,1553,906.0,259,1
13352389,31,4,514084,379294.0,5951,0.30068337129840544,0.30068337129840544,0.0,0.0,0.0,439,56,Monday,796,-,2,4,3,8,3.3333333333333335,0,1,674,454.3333333333333,310,1
