id,title length,tags count,max tag popularity (besides java),avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,Coleman-Liau Index,Flesch Reasing Ease Score,Flesch-Kincaid Grade Level,Automated Readability Index,Gunning Fog Index,SMOG Grade,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length,has accepted answer
17003475,55,4,57549,262232.25,462,0.35442199403776087,0.35442199403776087,0.0,0.0,0.0,3019,321,15.619603620909022,49.10377921025608,49.10378664496952,12.704677022913849,9.68576721804991,5.741953540729793,6,548,6,0,1,2,2.0,2,13,367,367.0,367,1
17011254,44,4,57549,261563.0,531,0.7063253012048193,0.7063253012048193,0.0,0.0,0.0,1328,79,5.34632911392405,75.41659810126585,7.646677215189872,6.569556962025317,8.40632911392405,5.738612787525831,0,12621,1,1,0,0,0,0,4,0,0,0,0
17026931,94,3,78258,359017.0,11493,0.7120283018867924,0.06108490566037736,0.0,0.6509433962264151,0.0,4240,210,10.091048756190238,29.257636165561962,28.59912672133727,8.702069648951353,10.618531365605314,7.521143939647074,1,30,4,1,2,2,1.5,1,4,969,753.5,538,1
17031460,42,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,852,171,0.8355921566792364,65.07283447892983,62.92008776840352,6.836549039963579,7.29819985950123,5.948244160416436,1,386,0,3,3,6,2.3333333333333335,0,21,1210,660.6666666666666,91,0
17033296,38,2,134456,560878.0,134456,0.6025641025641025,0.6025641025641025,0.0,0.0,0.0,390,33,2.533939393939395,93.12454545454547,3.003030303030304,0.9118181818181803,4.4,3.0,1,1001,1,1,3,3,1.3333333333333333,0,2,430,304.0,186,1
17033535,22,2,770768,879034.0,770768,0.08227848101265822,0.08227848101265822,0.0,0.0,0.0,790,141,-4.931563841226265,87.43571068548388,81.86180443548389,-1.0360691660947134,3.122846602608099,3.968245836551854,1,308,2,0,3,2,0.6666666666666666,0,0,1258,556.6666666666666,100,1
17036094,67,3,161987,394377.6666666667,33846,0.9248582230623819,0.920919974795211,0.0,0.0,0.0,6348,83,9.55715669014084,11.315476452464821,7.797937940140873,16.835488556338028,2.1391725352112676,3.7261843774138907,2,22,7,0,3,1,0.3333333333333333,0,2,569,421.3333333333333,332,0
17048698,30,5,203975,247556.6,6907,0.5133381398702235,0.0,0.0,0.5133381398702235,0.0,1387,126,7.897668223180073,58.45224137931036,46.65738026819925,10.680461566091953,12.270593869731801,9.679908163356277,2,0,4,0,0,0,0,0,2,0,0,0,0
17054250,22,2,10562,498931.0,10562,0.1762820512820513,0.1762820512820513,0.0,0.0,0.0,312,48,8.010070564516127,59.258225806451634,33.566733870967745,7.00851814516129,8.19516129032258,7.675104460629539,2,63,2,7,3,8,3.0,0,2,561,342.3333333333333,154,1
17060717,40,3,21920,340188.3333333333,11345,0.8585768458621459,0.4659826009368726,0.0,0.0,0.39259424492527323,4483,115,0.7742831709956688,80.71482572375542,80.0326017654221,1.654760119047618,2.124603174603175,3.299535773635638,3,346,7,3,1,6,6.0,6,2,248,248.0,248,1
17072832,26,5,22954,206277.8,219,0.31253023705853894,0.31253023705853894,0.0,0.0,0.0,2067,257,8.643527055557472,60.02842904491344,58.533853152056295,12.683977247541907,12.431139472229898,8.320570175494666,3,1987,4,2,3,4,2.0,1,4,1109,800.0,583,1
17077106,73,1,0,987300.0,987300,0.7754077791718946,0.7754077791718946,0.0,0.0,0.0,1594,78,1.9556004190844618,85.91151515151518,67.59967117988396,0.7414305286911667,4.666666666666667,3.0,3,3,4,1,4,3,1.25,0,8,1857,924.0,262,1
17084354,34,1,0,987300.0,987300,0.6224648985959438,0.6224648985959438,0.0,0.0,0.0,641,46,6.047608695652173,79.2972826086957,5.055869565217392,3.8767391304347854,4.6000000000000005,3.0,4,4,1,0,2,1,0.5,0,0,229,200.5,172,0
17084772,41,4,27838,257078.0,512,0.0,0.0,0.0,0.0,0.0,421,81,6.339497899159663,71.15941570378152,59.69681460084035,4.780244747899159,6.62202380952381,6.605374371262705,4,13,0,1,1,4,4.0,4,0,992,992.0,992,1
17088017,94,5,770768,352050.6,22,0.8983483603287321,0.8983483603287321,0.0,0.0,0.0,12533,240,1.807995056480919,89.76329293377563,89.76307763226197,0.6092743198663361,4.363266497894434,3.1115976245835135,4,346,19,0,1,2,2.0,2,0,1974,1974.0,1974,1
17102214,92,5,770768,353160.6,189,0.0,0.0,0.0,0.0,0.0,853,174,3.5252028101802733,96.67447309119832,50.647244830328745,1.674370360551432,5.055196182396607,5.3375522303147696,5,17,0,0,1,0,0.0,0,0,1271,1271.0,1271,0
17107305,60,5,93115,219498.6,1885,0.0,0.0,0.0,0.0,0.0,454,85,6.343698491612553,82.04715300324676,78.21152800324677,4.516519987824674,6.103571428571429,5.738612787525831,5,115,0,1,0,0,0,0,2,0,0,0,0
17107476,37,2,20626,503963.0,20626,0.25813449023861174,0.25813449023861174,0.0,0.0,0.0,461,61,6.841421188630486,82.99480232558139,40.66063565891473,5.3865891472868235,5.785116279069768,4.224744871391589,5,1181,2,4,2,5,3.0,1,3,1017,626.0,235,1
17115533,61,3,5150,332476.6666666667,4980,0.0,0.0,0.0,0.0,0.0,815,140,6.076014492753622,66.13908695652175,45.218485507246385,9.895434782608696,6.644637681159422,5.738612787525831,5,532,0,0,2,0,0.0,0,0,1119,832.5,546,0
1712205,36,2,5746,496523.0,5746,0.0,0.0,0.0,0.0,0.0,134,24,8.450416666666666,60.70500000000001,7.773333333333333,5.961250000000003,8.133333333333335,8.477225575051662,3,2290,0,38,7,66,13.714285714285714,-4,2,1514,577.1428571428571,122,1
17123579,35,2,1016740,1002020.0,987300,0.8029350104821803,0.5378855944893681,0.0,0.0,0.0,3339,126,4.545605921855922,85.28422115384618,80.52242948717952,3.236165293040294,5.165000000000001,3.0,6,204,4,0,1,1,1.0,1,1,139,139.0,139,1
17128273,33,4,57549,264537.25,1834,0.6703821656050956,0.6703821656050956,0.0,0.0,0.0,628,38,6.040441729323305,71.95673167293235,61.677307330827084,4.843703007518798,7.2250000000000005,4.3693063937629155,6,36,4,2,1,5,5.0,5,0,3817,3817.0,3817,1
17132549,32,5,24104,205444.6,1502,0.7981149285497111,0.07540285801155366,0.0,0.0,0.0,3289,103,18.29870754963427,29.369668887147355,19.930237068965532,19.922337382445136,14.541954022988506,11.215838362577493,0,6,5,1,2,1,0.5,0,0,9597,5277.0,957,0
17140085,72,3,78258,365572.3333333333,31159,0.812341504649197,0.3060016906170752,0.0,0.5063398140321217,0.0,4732,154,53.14469115635522,-121.40645281427555,-121.50560157729637,54.24526599984217,25.95148897832492,6.683793143536866,1,2412,13,0,3,2,1.0,0,3,853,538.6666666666666,248,0
1714029,66,5,39629,209299.6,5706,0.0,0.0,0.0,0.0,0.0,1223,202,10.62631051397417,58.77892864442941,58.67724895692941,8.774359079094395,9.530509386745917,8.39645243465026,3,253,0,38,7,16,7.142857142857143,-2,3,779,483.7142857142857,164,0
17144121,29,2,1701,494500.5,1701,0.0,0.0,0.0,0.0,0.0,323,60,8.0804,57.09900000000001,25.211500000000015,14.105599999999999,14.4,8.477225575051662,1,15,0,0,1,1,1.0,1,2,510,510.0,510,0
17145228,31,2,30032,508666.0,30032,0.0,0.0,0.0,0.0,0.0,699,136,6.156831866108361,64.87907504918778,62.26508199363223,5.946808155080213,8.861058700209643,6.423265984407289,1,34915,0,6,2,2,1.5,1,6,1753,1631.5,1510,1
1714806,50,4,57549,261865.0,450,0.8550678875907799,0.8550678875907799,0.0,0.0,0.0,3167,83,-7.379339583333332,90.19934314903847,89.08312820512822,1.612691346153845,1.796875,3.484122918275927,3,823,2,0,4,0,0.0,0,6,509,312.75,81,1
17149479,75,3,38750,342107.0,271,0.0,0.0,0.0,0.0,0.0,760,124,2.181607142857139,70.64705870279148,64.27952894088672,11.524989737274218,7.575944170771758,7.615697282134272,1,90,0,1,0,0,0,0,3,0,0,0,0
17151797,47,5,770768,353283.2,861,0.777825711820535,0.777825711820535,0.0,0.0,0.0,2318,94,-4.877644778841772,92.36426755585956,72.61818228454173,-0.8191028271773835,3.233333333333334,3.0,1,15,2,0,0,0,0,0,15,0,0,0,0
17170093,38,3,5708,331423.3333333333,1262,0.2873900293255132,0.2873900293255132,0.0,0.0,0.0,682,101,4.442866987179485,79.53432692307693,61.98391025641027,4.101908653846154,6.15,3.0,2,2520,2,3,1,3,3.0,3,0,645,645.0,645,0
17170686,30,5,770768,355822.6,99,0.0,0.0,0.0,0.0,0.0,520,96,7.786979166666665,75.15125000000002,6.752083333333335,6.930937500000002,7.65,6.872983346207417,2,327,0,5,1,1,1.0,1,6,132,132.0,132,0
17170710,41,5,78258,214377.2,462,0.0,0.0,0.0,0.0,0.0,333,60,-1.0840209790209814,95.21180506993008,81.9163315850816,7.095017482517482,4.525291375291376,5.738612787525831,2,398,0,0,1,0,0.0,0,0,159,159.0,159,0
17177677,56,4,37827,266208.0,15671,0.0,0.0,0.0,0.0,0.0,786,147,-1.4814750744047647,93.9105580357143,90.9321205357143,8.870262276785713,5.845734126984127,5.661076734486695,2,19,0,0,1,0,0.0,0,0,361,361.0,361,0
17189981,51,5,81390,214707.2,204,0.0,0.0,0.0,0.0,0.0,512,85,17.773865909090908,47.289340909090924,42.813090909090924,15.033724999999997,8.6,4.711632992203644,3,11,0,1,2,1,0.5,0,0,477,457.0,437,0
17198117,48,3,50633,354012.3333333333,24104,0.0,0.0,0.0,0.0,0.0,303,53,7.919999999999998,84.53709119496857,3.6625471698113223,4.670440251572327,3.5333333333333337,3.0,3,15,0,2,2,7,4.0,1,2,259,190.0,121,1
17208146,57,2,366998,677149.0,366998,0.5447647951441578,0.5447647951441578,0.0,0.0,0.0,659,58,3.833697916666665,87.81125,67.54916666666668,1.7685937499999982,2.8000000000000003,3.0,4,258,3,4,7,3,1.2857142857142858,0,2,672,227.28571428571428,89,1
17208937,110,2,366998,677149.0,366998,0.8230012825994014,0.14322359982898675,0.0,0.0,0.6797776827704147,2339,78,3.4826753472222203,66.53158203125003,66.04502604166669,6.3658229166666676,2.2953125000000005,3.1711632992203644,4,258,3,0,2,0,0.0,0,3,369,303.0,237,0
17209394,27,3,33869,340842.3333333333,1358,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,416,64,2.7320258928571413,93.19967857142859,72.03467857142857,3.0024919642857135,6.25,3.0,4,3735,2,0,3,4,2.0,0,4,527,431.6666666666667,342,1
17213523,47,5,690342,342263.8,5,0.694300518134715,0.5414507772020726,0.0,0.0,0.0,772,40,6.85352083333333,77.65611607142858,74.20575892857144,4.423383928571429,3.4083333333333337,3.6846531968814578,4,0,6,1,0,0,0,0,2,0,0,0,0
17213965,51,4,139009,295599.25,562,0.8205211726384365,0.6166123778501629,0.08241042345276874,0.0,0.0,3070,99,-5.26880007102273,86.40256392045455,85.6334303977273,-1.8849002130681816,2.003409090909091,3.605153647844909,4,403,6,0,2,1,0.5,0,0,812,694.5,577,1
17219111,57,5,26705,209692.8,1003,0.2865079365079365,0.2865079365079365,0.0,0.0,0.0,1260,167,10.001136733557525,81.46321642240369,81.41152534167452,7.463646261527842,6.085506735588973,5.301208960575842,4,3011,6,2,2,1,1.0,1,4,284,266.0,248,1
17223211,33,3,2674,330229.0,713,0.0,0.0,0.0,0.0,0.0,791,136,6.441161553963276,81.13624584826096,74.1233575906852,6.132744812658605,4.447943722943723,4.043139912650874,4,2909,0,1,1,1,1.0,1,0,1318,1318.0,1318,1
17225950,46,2,464,493882.0,464,0.4788273615635179,0.4788273615635179,0.0,0.0,0.0,921,87,-1.4632804802955688,95.33950123152712,78.03211617405586,5.917424568965516,3.6825123152709365,5.368033988749895,5,116,2,0,1,1,1.0,1,0,628,628.0,628,1
17241727,37,5,57549,212057.6,608,0.7817848410757946,0.7817848410757946,0.0,0.0,0.0,1636,67,6.783360119047617,78.81520604395607,70.87256181318682,9.000646291208787,8.2,3.0,5,30,4,0,3,2,1.6666666666666667,1,1,3083,1117.3333333333333,123,1
17246153,43,3,50633,354012.3333333333,24104,0.11801896733403583,0.11801896733403583,0.0,0.0,0.0,949,149,9.15159575727353,70.91081676136366,70.25644176136366,6.6659257510275625,5.497851184719536,4.705800997709861,6,7191,2,0,1,1,1.0,1,0,163,163.0,163,1
17252401,49,4,12194,252483.0,1245,0.9599430018999366,0.19363521215959467,0.0,0.0,0.0,6316,48,0.3241964285714265,81.9139285714286,74.43940476190478,6.851160714285714,1.8000000000000003,3.0,6,74,6,2,1,2,2.0,2,2,970,970.0,970,0
17270496,38,4,93115,283703.5,24367,0.367479674796748,0.367479674796748,0.0,0.0,0.0,615,71,5.434428030303028,61.417258522727295,57.937343750000025,6.4215,2.1261363636363635,3.342326598440729,1,233,2,0,1,4,4.0,4,6,809,809.0,809,1
17275875,76,4,1681,247313.25,53,0.7473156764495347,0.02863278453829635,0.0,0.0,0.7186828919112384,1397,69,5.539991599462361,76.25842309907836,66.33716301843319,2.8850439228110596,4.3273809523809526,4.58113883008419,1,3920,4,2,3,15,5.333333333333333,0,2,483,321.3333333333333,167,1
17276177,48,4,134456,282604.0,4134,0.22131147540983606,0.0,0.0,0.0,0.0,244,33,6.726874999999999,73.9532142857143,60.319464285714304,4.100267857142857,3.3000000000000003,3.0,1,4103,2,0,3,1,1.0,1,3,682,389.6666666666667,108,1
17277083,29,4,22422,256806.25,956,0.578042328042328,0.578042328042328,0.0,0.0,0.0,756,60,7.493998144712426,72.68738752319112,35.00296150278295,5.079410946196662,6.468181818181819,5.738612787525831,1,20,1,2,2,6,3.5,1,4,1242,937.5,633,1
17280521,58,2,366998,677149.0,366998,0.0,0.0,0.0,0.0,0.0,183,30,13.427931034482754,40.2896551724138,14.844137931034485,17.2696551724138,15.73793103448276,12.486832980505138,1,1077,0,1,2,4,3.0,2,1,579,473.5,368,0
17282262,63,5,37827,207094.8,64,0.14831460674157304,0.0,0.0,0.10224719101123596,0.0,890,160,3.9164772528141607,75.64191277816762,72.75578939454692,4.238072713401053,7.711482558139536,5.578394575940519,1,13086,6,2,1,0,0.0,0,2,344,344.0,344,0
17289619,48,2,11186,499243.0,11186,0.7028901734104046,0.0,0.0,0.0,0.0,1730,87,10.639540229885053,54.98089655172416,9.913241379310346,9.79137931034483,7.419770114942529,5.449489742783178,2,43,1,0,2,0,0.0,0,4,780,585.0,390,0
17293982,50,3,48592,359587.3333333333,42870,0.03324808184143223,0.0,0.0,0.0,0.0,391,78,4.2941682692307666,82.82050480769232,78.60831730769232,4.324894230769232,6.550000000000001,3.0,2,44,2,1,1,1,1.0,1,2,482,482.0,482,1
17307403,45,3,93115,364359.0,12662,0.2508169934640523,0.2508169934640523,0.0,0.0,0.0,1224,179,3.472896693121691,76.39948197115386,75.01673157051283,5.686603128815631,6.748740842490843,3.7261843774138907,2,392,6,4,6,3,1.0,0,4,1650,627.3333333333334,307,1
17311979,44,2,1106,494203.0,1106,0.665843621399177,0.6444444444444445,0.0,0.0,0.0,1215,71,12.866950571895423,60.01363707983195,54.65752100840338,11.573194152661065,6.633169934640524,5.053959590644373,3,6,6,1,0,0,0,0,1,0,0,0,0
1732177,22,1,0,987300.0,987300,0.5796178343949044,0.5796178343949044,0.0,0.0,0.0,1570,122,0.2923715062111787,91.86386451863355,86.32341809006212,0.039530667701864086,3.215217391304348,3.6404344228724748,5,7,1,-1,3,1,0.3333333333333333,0,3,3155,1627.6666666666667,302,0
17322477,53,5,1023,197882.2,207,0.0,0.0,0.0,0.0,0.0,727,143,3.3039273075458238,82.70150622420022,80.54530830753356,3.556419546107917,5.839880952380953,3.484122918275927,3,1862,0,9,2,6,3.5,1,0,527,433.0,339,1
17324265,41,3,770768,592996.0,20920,0.0,0.0,0.0,0.0,0.0,162,25,10.992399999999996,63.01666666666665,6.540000000000003,7.040266666666668,4.933333333333334,6.16227766016838,3,0,0,0,3,1,0.3333333333333333,0,0,582,482.0,391,0
17345995,63,3,48592,345638.3333333333,1023,0.0,0.0,0.0,0.0,0.0,261,48,7.993958333333332,45.31500000000001,18.863333333333333,22.096874999999997,20.866666666666667,10.745966692414834,4,0,0,1,4,4,1.0,0,0,673,435.25,75,1
17353802,66,5,39775,213046.8,2895,0.9899216125419933,0.9899216125419933,0.0,0.0,0.0,1786,3,1.6866666666666639,34.59000000000003,9.180000000000003,2.0500000000000007,14.533333333333335,8.477225575051662,4,1,1,-1,4,1,0.5,0,1,928,411.75,152,0
1736450,70,5,16225,201906.4,184,0.45817245817245816,0.45817245817245816,0.0,0.0,0.0,2331,235,6.064978145850513,70.95331562084385,69.16237991682087,6.622517352017066,7.527718832891248,4.220341199294122,0,1149,6,0,2,4,2.0,0,0,561,481.5,402,1
17373915,55,4,57549,263697.5,3481,0.6276174306734579,0.6276174306734579,0.0,0.0,0.0,1767,126,6.562888357566345,65.62119360824865,62.439744744612284,5.314435835450782,8.822916666666668,6.2976297819007785,5,55,2,0,1,3,3.0,3,1,563,563.0,563,1
173880,63,4,78258,273352.25,3957,0.0,0.0,0.0,0.0,0.0,950,166,-8.66093578708618,108.11574224603524,107.99895281151143,4.833240413882992,2.3069177350427355,4.011215617845891,1,1963,0,1,3,5,1.6666666666666667,0,0,541,375.0,163,0
17388958,75,2,33535,510417.5,33535,0.47093616153375484,0.47093616153375484,0.0,0.0,0.0,4903,341,28.92051114001247,-3.043497166895598,-5.568539553863687,31.095903853460367,16.91258012820513,13.0,0,624,4,1,1,1,1.0,1,0,183,183.0,183,0
17395584,54,2,13454,500377.0,13454,0.0,0.0,0.0,0.0,0.0,869,152,10.259551650670538,59.27705777812155,57.82994840312155,9.304694855140024,7.571115257263713,6.196931538444909,0,1365,0,-1,2,4,3.5,3,14,956,594.5,233,1
17395646,56,5,770768,354627.8,1410,0.3126520681265207,0.3126520681265207,0.0,0.0,0.0,822,111,3.562363877084921,79.30840983694617,78.82055138106381,7.073374480758212,4.663636363636364,3.3349848535944373,0,108,2,0,1,1,1.0,1,1,150,150.0,150,0
17408760,53,3,12199,333808.6666666667,1927,0.5543859649122806,0.5543859649122806,0.0,0.0,0.0,855,74,6.716547963417481,72.39946353436187,64.77883853436185,9.723018714936888,9.5,3.0,1,123,4,2,2,3,2.0,1,2,1270,902.5,535,1
17410523,51,2,134456,560878.0,134456,0.5061295971978984,0.0,0.0,0.0,0.0,1142,101,7.4362260213744555,85.23630884740261,82.7789650974026,5.942362317370131,5.575000000000001,3.0,1,45,6,2,6,2,0.3333333333333333,-1,1,2085,665.1666666666666,171,0
17420700,65,3,57996,365309.6666666667,50633,0.15552699228791775,0.15552699228791775,0.0,0.0,0.0,778,121,10.781221122112209,64.75379125412543,42.87490236523653,8.329620462046206,7.0698569856985705,7.172559650603498,2,5606,2,9,2,9,7.5,6,1,858,785.5,713,1
17422359,59,2,78835,533067.5,78835,0.16205533596837945,0.16205533596837945,0.0,0.0,0.0,506,80,5.20611345555486,86.08721348963539,84.67026036463538,2.813023683347902,4.893618881118882,5.019377581565571,2,2176,2,5,6,5,1.8333333333333333,1,4,480,248.83333333333334,32,0
17422966,21,2,161987,574643.5,161987,0.0,0.0,0.0,0.0,0.0,903,173,2.9372087848297195,71.17651428663572,65.4025915892673,5.9300016124871,6.138480392156864,4.767766952966369,2,4,0,0,1,2,2.0,2,7,841,841.0,841,1
17428535,85,2,134456,560878.0,134456,0.07973421926910298,0.07973421926910298,0.0,0.0,0.0,602,113,3.9400302177938884,88.67392563728502,87.71501938728503,5.303429791017681,5.812073863636364,3.427908248050911,2,23,2,4,3,4,3.0,1,0,705,567.3333333333334,410,1
17442007,43,4,128469,284743.75,46,0.0,0.0,0.0,0.0,0.0,286,62,5.340046874999999,84.55937500000002,57.77062500000002,5.2115156250000005,6.2,3.0,3,141,0,0,0,0,0,0,5,0,0,0,0
17444516,50,3,14498,335818.3333333333,5657,0.0,0.0,0.0,0.0,0.0,441,88,5.581533167036214,80.48475286400591,57.21016953067259,4.388078806356246,5.886363636363637,3.968245836551854,3,603,0,0,3,1,0.3333333333333333,0,0,257,155.0,69,1
17445245,45,2,24340,505820.0,24340,0.16006600660066006,0.07590759075907591,0.0,0.0,0.0,606,96,3.158855261228421,68.0822216723228,65.9136279223228,4.036952095902464,5.788425925925926,5.936255141286354,3,4956,4,6,9,8,1.5555555555555556,0,6,795,297.1111111111111,145,1
17450907,56,5,50633,213160.0,1788,0.5038265306122449,0.0,0.0,0.0,0.0,3136,283,10.526302760639693,55.4899198911846,55.355705449548566,9.412325733896942,8.070135565165199,5.635100018020658,3,302,2,1,1,0,0.0,0,0,1879,1879.0,1879,0
1745599,42,2,21340,504320.0,21340,0.7544997907074089,0.299079112599414,0.0,0.0,0.0,4778,212,165.03328907137848,-450.1200028156026,-458.7063277299862,133.14255635798816,24.415151515151518,8.227539408528497,1,1,4,0,1,0,0.0,0,0,460,460.0,460,0
17456390,68,4,89765,269806.0,1063,0.6124837451235371,0.5435630689206762,0.0,0.0,0.0,769,56,-4.286649305555557,108.20895833333336,99.01500000000001,-0.4978645833333335,2.216666666666667,3.0,3,10376,6,2,2,6,4.0,2,7,492,410.0,328,1
17457571,52,3,9577,332306.6666666667,43,0.22628458498023715,0.22628458498023715,0.0,0.0,0.0,1012,151,1.8695598646655616,86.08510387819902,85.55007597641331,4.550950292048639,5.533035714285715,3.0302576823922456,3,628,2,5,2,3,1.5,0,8,328,262.0,196,1
1746199,64,5,6907,200662.4,63,0.8883572567783095,0.8883572567783095,0.0,0.0,0.0,1254,25,4.089347826086954,91.15619565217392,65.25771739130435,7.243695652173914,5.000000000000001,3.0,2,4577,2,14,3,7,4.333333333333333,0,0,615,434.3333333333333,244,1
17462777,42,2,786,494043.0,786,0.0,0.0,0.0,0.0,0.0,173,30,10.356931818181817,63.26795454545455,35.42863636363637,9.03125,6.0,3.0,4,36,0,-3,4,1,0.25,0,9,598,305.25,130,1
1746550,42,4,26705,258826.75,2610,0.0,0.0,0.0,0.0,0.0,161,31,6.115999999999996,66.6825,5.821666666666669,3.0440000000000005,8.333333333333334,8.477225575051662,2,1214,0,5,5,13,5.4,0,3,1431,1081.4,823,1
17468794,60,3,690342,567225.3333333334,24034,0.7593480345158198,0.7593480345158198,0.0,0.0,0.0,1043,43,6.1403214285714265,92.11975000000001,77.58100000000002,5.65682142857143,4.7,3.0,4,529,3,2,2,1,1.0,1,1,271,196.0,121,0
17476666,40,5,9589,201160.6,770,0.6322254335260116,0.6322254335260116,0.0,0.0,0.0,1384,90,5.317822177822174,80.71020385864138,37.0947230894106,2.579931318681318,4.263961038961039,4.936491673103708,4,1845,2,0,4,2,0.5,0,0,769,483.25,300,1
17480545,63,4,93115,279949.75,634,0.9698780184217077,0.0,0.0,0.9698780184217077,0.0,16068,88,5.81738770986606,79.3984914402943,73.7341164402943,5.040982880588569,6.039247311827957,3.5590169943749475,5,330,1,0,1,4,4.0,4,4,536,536.0,536,0
17481251,58,2,254,493777.0,254,0.941351150705271,0.941351150705271,0.0,0.0,0.0,1347,15,4.084166666666665,95.82250000000002,60.554722222222225,1.5525000000000002,3.0,3.0,5,860,2,14,4,41,10.75,0,2,312,230.0,119,1
17483214,65,4,9589,251639.25,145,0.9436985708098744,0.9436985708098744,0.0,0.0,0.0,4618,47,-0.721739130434786,96.26152173913046,84.36010869565219,9.14391304347826,4.800000000000001,3.0,5,32,2,0,2,0,0.0,0,0,1121,810.5,500,0
17501356,46,2,3989,495644.5,3989,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,294,38,11.698428571428567,37.08285714285717,38.935357142857164,11.68728571428571,11.600000000000001,6.872983346207417,6,8,2,1,2,1,1.0,1,0,982,710.5,439,1
17502091,40,3,770768,587397.6666666666,4125,0.9098113207547169,0.9098113207547169,0.0,0.0,0.0,2650,45,0.04609073359073346,105.47792229729731,89.58871621621623,0.5904633204633205,3.45,3.0,6,109,2,2,2,2,1.5,1,2,606,501.0,396,0
17530067,57,5,16482,203528.6,1468,0.5497203231821007,0.5497203231821007,0.0,0.0,0.0,3218,244,5.646989826702134,79.76742527854887,76.89374472299332,3.4409080451461174,4.002164777546457,3.8952346063482457,1,5,1,0,2,0,0.0,0,4,2836,1679.5,523,1
17556020,75,2,1113,494206.5,1113,0.8222849083215797,0.8222849083215797,0.0,0.0,0.0,709,26,4.3196153846153855,89.51692307692309,4.003076923076925,3.0042307692307695,5.2,3.0,2,41,1,1,1,1,1.0,1,0,1096,1096.0,1096,0
17558035,54,3,78258,372063.6666666667,50633,0.48059701492537316,0.16716417910447762,0.0,0.0,0.0,670,64,8.112123015873012,63.00913961038963,51.92824675324677,9.529161255411253,9.46883116883117,6.423265984407289,2,1117,4,0,1,0,0.0,0,1,167,167.0,167,0
17572324,69,4,770768,465659.25,11454,0.0,0.0,0.0,0.0,0.0,569,114,4.987945146811935,85.34331068840581,76.32509057971015,4.805228055298594,6.194148936170214,4.185854122563143,3,1446,0,0,2,1,0.5,0,0,423,295.0,167,1
17576656,47,4,57549,262906.0,435,0.9194952132288947,0.9194952132288947,0.0,0.0,0.0,2298,37,4.6908108108108095,79.99234234234234,5.165945945945946,3.0674774774774782,7.095495495495496,7.47213595499958,3,4,1,1,1,2,2.0,2,3,188,188.0,188,1
17576849,46,4,489028,373383.0,6051,0.0,0.0,0.0,0.0,0.0,440,92,0.829136363636362,95.78287121212122,74.38245454545455,-0.7349696969696975,4.040606060606061,3.6123724356957947,3,759,0,0,1,0,0.0,0,2,348,348.0,348,1
17585927,44,3,203975,465083.3333333333,203975,0.8596881959910914,0.8596881959910914,0.0,0.0,0.0,449,14,2.5561904761904746,84.41607142857146,33.65190476190478,0.21142857142857174,5.457142857142857,5.738612787525831,4,1557,2,2,2,2,1.0,0,0,330,262.0,194,0
17590637,40,5,48545,213598.0,2104,0.8663833805476865,0.39919735599622286,0.0,0.24834749763928235,0.20860875039345295,12708,302,12.048920128849101,52.279232155091464,52.279227187022244,11.062866291206033,6.82950570669151,7.361828757942703,4,162,14,2,1,0,0.0,0,3,282,282.0,282,0
1759135,33,3,78835,355389.3333333333,33,0.3993174061433447,0.3993174061433447,0.0,0.0,0.0,4102,409,2.8242372554716577,83.60902219452021,83.53279616469067,3.8006028102986913,4.747359402645887,4.979809267515357,3,624,4,1,3,3,1.3333333333333333,0,3,1396,742.6666666666666,272,1
17595091,41,3,42870,343723.3333333333,1000,0.0,0.0,0.0,0.0,0.0,140,30,1.7422619047619037,87.90571428571431,51.49738095238097,0.6110714285714298,4.4,3.0,4,0,0,13,3,15,6.333333333333333,1,14,1157,419.3333333333333,35,1
17595235,30,3,78258,367795.0,37827,0.9623765056164569,0.7749357152524022,0.0,0.0,0.0,7389,58,6.385885485287658,55.70512598814231,44.0747850790514,4.989494400527009,7.507004830917875,7.107919181288747,4,1360,6,0,2,0,0.0,0,5,645,450.5,256,0
17603298,38,2,770768,879034.0,770768,0.0,0.0,0.0,0.0,0.0,316,57,9.505249999999998,54.59987500000002,45.423000000000016,7.26225,7.216666666666668,6.706858624077685,4,206,0,0,1,1,1.0,1,0,289,289.0,289,1
17611975,49,5,770768,364172.6,7396,0.0,0.0,0.0,0.0,0.0,359,59,8.813031100478465,63.44759569377992,53.5141965709729,6.346633971291866,4.7894736842105265,5.738612787525831,5,6,0,1,1,0,0.0,0,1,311,311.0,311,0
17612829,70,4,28605,254221.0,12,0.0,0.0,0.0,0.0,0.0,655,119,9.933652173913043,54.22778985507247,10.45717391304348,9.983159420289859,11.144927536231885,10.071067811865476,5,697,0,0,1,1,1.0,1,0,238,238.0,238,1
1762463,38,4,114887,280910.0,4217,0.0,0.0,0.0,0.0,0.0,271,49,13.16971557971014,37.39559782608697,32.19601449275363,10.570972826086958,8.768115942028986,8.477225575051662,4,430,0,0,1,1,1.0,1,0,61,61.0,61,1
