question_id,id,first posted,same day as question,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of comments,accepted,max comment length,avg comment length,min comment length
13067601,13136322,1,0,0.0,0.0,0.0,0.0,0.0,165,27,Tuesday,1264,0,1,1,1,21,21.0,21
13072125,13072513,1,1,0.7156549520766773,0.3722044728434505,0.0,0.34345047923322686,0.0,626,29,Thursday,10992,3,1,1,1,19,19.0,19
13074352,13074388,1,1,0.0,0.0,0.0,0.0,0.0,178,32,Thursday,2976,0,4,0,0,-,-,-
13074352,13074392,0,1,0.4,0.4,0.0,0.0,0.0,145,15,Thursday,2704,2,8,0,1,-,-,-
13074352,13074398,0,1,0.0,0.0,0.0,0.0,0.0,84,16,Thursday,3182,0,0,0,0,-,-,-
13074352,13074404,0,1,0.0,0.0,0.0,0.0,0.0,156,26,Thursday,6258,0,0,0,0,-,-,-
13074352,13074409,0,1,0.1417624521072797,0.1417624521072797,0.0,0.0,0.0,261,42,Thursday,5220,2,0,0,0,-,-,-
13074352,13074413,0,1,0.8431372549019608,0.8431372549019608,0.0,0.0,0.0,102,4,Thursday,255,2,0,0,0,-,-,-
13074352,13074414,0,1,0.35909090909090907,0.35909090909090907,0.0,0.0,0.0,220,27,Thursday,10992,1,4,0,0,-,-,-
13074352,13074422,0,1,0.07356948228882834,0.07356948228882834,0.0,0.0,0.0,367,69,Thursday,540,2,0,0,0,-,-,-
13074352,13074430,0,1,0.26848249027237353,0.16342412451361868,0.0,0.10505836575875487,0.0,514,72,Thursday,171374,6,2,0,0,-,-,-
13101857,13101902,1,1,0.0,0.0,0.0,0.0,0.0,79,16,Saturday,5776,0,1,2,0,85,63.5,42
13101857,13101916,0,1,0.0,0.0,0.0,0.0,0.0,92,17,Saturday,1686,0,0,1,0,27,27.0,27
13101857,13101918,0,1,0.4506172839506173,0.4506172839506173,0.0,0.0,0.0,162,18,Saturday,1403,1,0,2,0,280,174.5,69
13104723,13104738,1,1,0.8018867924528302,0.8018867924528302,0.0,0.0,0.0,106,4,Saturday,2354,3,0,1,0,45,45.0,45
13104723,13104739,0,1,0.0,0.0,0.0,0.0,0.0,632,100,Saturday,54486,0,1,4,1,243,170.75,59
13111007,13111030,1,1,0.0,0.0,0.0,0.0,0.0,432,76,Sunday,97617,0,5,6,1,521,249.16666666666666,50
13115400,13115450,1,1,0.6483839373163565,0.6483839373163565,0.0,0.0,0.0,1021,65,Monday,209679,5,4,1,0,57,57.0,57
13121954,13122073,1,1,0.0,0.0,0.0,0.0,0.0,294,49,Monday,1935,0,5,5,1,213,112.2,19
13121954,30472582,0,0,0.8257491675915649,0.0,0.0,0.8257491675915649,0.0,901,28,Wednesday,7792,1,1,0,0,-,-,-
13122131,13122440,1,1,0.0,0.0,0.0,0.0,0.0,904,158,Monday,6604,0,1,1,1,42,42.0,42
1313487,1313710,1,1,0.0,0.0,0.0,0.0,0.0,109,22,Friday,173965,0,1,1,0,262,262.0,262
1313487,19878077,0,0,0.0,0.0,0.0,0.0,0.0,693,117,Saturday,918,0,1,1,1,71,71.0,71
13141825,13142909,1,1,0.45923460898502494,0.45923460898502494,0.0,0.0,0.0,601,54,Tuesday,20748,4,1,4,1,274,194.25,60
13144590,13144709,0,1,0.0,0.0,0.0,0.0,0.0,37,6,Tuesday,217,0,0,0,0,-,-,-
13144590,13144694,1,1,0.7729866835764109,0.7032339885859227,0.0,0.0,0.0,1577,60,Tuesday,41098,5,2,8,0,225,96.125,23
13144590,13144782,0,1,0.4155844155844156,0.4155844155844156,0.0,0.0,0.0,154,15,Tuesday,2156,1,1,0,0,-,-,-
13144590,13145022,0,1,0.7332474226804123,0.7332474226804123,0.0,0.0,0.0,776,38,Tuesday,17903,2,2,5,0,385,168.4,35
13146799,13150441,1,0,0.5460122699386503,0.5460122699386503,0.0,0.0,0.0,326,25,Wednesday,2382,1,1,1,1,78,78.0,78
13150122,13151385,1,1,0.0,0.0,0.0,0.0,0.0,1020,178,Wednesday,17405,0,5,1,1,47,47.0,47
13150122,19350621,0,0,0.7698612862547288,0.7698612862547288,0.0,0.0,0.0,1586,45,Sunday,1,1,-2,0,0,-,-,-
13150122,24779519,0,0,0.83,0.83,0.0,0.0,0.0,100,4,Wednesday,31,1,2,1,0,160,160.0,160
13151936,13152148,1,1,0.6461168935148118,0.6461168935148118,0.0,0.0,0.0,1249,82,Wednesday,209679,4,2,0,1,-,-,-
13151936,13152468,0,1,0.8345864661654135,0.8345864661654135,0.0,0.0,0.0,665,22,Wednesday,18524,1,3,1,0,64,64.0,64
13153504,13177198,1,0,0.0,0.0,0.0,0.0,0.0,527,83,Thursday,54,0,3,0,1,-,-,-
13155629,13157879,0,1,0.0,0.0,0.0,0.0,0.0,258,44,Wednesday,516,0,0,0,0,-,-,-
13155629,13156900,1,1,0.0,0.0,0.0,0.0,0.0,126,25,Wednesday,64,0,1,1,1,209,209.0,209
13157427,13230010,1,0,0.13733075435203096,0.13733075435203096,0.0,0.0,0.0,517,87,Monday,356,2,1,0,1,-,-,-
13159248,13160449,0,1,0.0,0.0,0.0,0.0,0.0,122,20,Wednesday,1713,0,0,0,0,-,-,-
13159248,13159680,1,1,0.1951219512195122,0.1951219512195122,0.0,0.0,0.0,1476,221,Wednesday,2512,1,0,1,0,278,278.0,278
13160534,13160691,1,1,0.30884557721139433,0.30884557721139433,0.0,0.0,0.0,667,86,Wednesday,12618,2,0,4,0,378,137.75,19
13171715,13171798,1,1,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,459,16,Thursday,4060,1,1,4,0,202,114.25,40
13171715,13171812,0,1,0.0,0.0,0.0,0.0,0.0,385,68,Thursday,838,0,0,2,0,139,109.0,79
13171715,13171830,0,1,0.0,0.0,0.0,0.0,0.0,513,93,Thursday,130,0,0,0,1,-,-,-
13172422,13741111,1,0,0.8723747980613893,0.8723747980613893,0.0,0.0,0.0,1857,43,Thursday,2483,3,0,1,0,94,94.0,94
13178787,13178814,1,1,0.0,0.0,0.0,0.0,0.0,330,55,Thursday,376794,0,2,0,0,-,-,-
13178787,13178815,0,1,0.0,0.0,0.0,0.0,0.0,887,166,Thursday,799764,0,5,3,1,190,105.0,20
13178787,13178822,0,1,0.0,0.0,0.0,0.0,0.0,201,40,Thursday,463740,0,1,0,0,-,-,-
13183932,13188927,1,0,0.0,0.0,0.0,0.0,0.0,154,25,Friday,2382,0,1,0,1,-,-,-
13187130,13187218,1,1,0.3684210526315789,0.3684210526315789,0.0,0.0,0.0,323,37,Thursday,108289,3,0,6,1,447,140.33333333333334,45
1319399,1329003,1,0,0.0,0.0,0.0,0.0,0.0,448,84,Tuesday,16795,0,1,0,1,-,-,-
13202139,13202171,1,1,0.37037037037037035,0.37037037037037035,0.0,0.0,0.0,54,6,Friday,136438,1,1,2,0,353,206.0,59
13202139,13202176,0,1,1.0,1.0,0.0,0.0,0.0,122,0,Friday,559,0,0,2,0,76,70.5,65
13202139,13202194,0,1,0.0,0.0,0.0,0.0,0.0,116,13,Friday,4479,0,1,1,0,21,21.0,21
13213994,13214082,1,1,0.7312661498708011,0.7312661498708011,0.0,0.0,0.0,387,17,Saturday,8009,3,5,4,1,130,112.0,97
13220919,13221009,1,1,0.10981697171381032,0.10981697171381032,0.0,0.0,0.0,601,96,Sunday,321762,2,3,2,1,60,57.5,55
13220919,13221010,0,1,0.0,0.0,0.0,0.0,0.0,1207,204,Sunday,3541,0,6,5,0,476,172.2,52
13220919,13221025,0,1,0.0,0.0,0.0,0.0,0.0,502,78,Sunday,1969,0,2,3,0,74,66.33333333333333,60
13220919,19399099,0,0,0.0,0.0,0.0,0.0,0.0,788,149,Wednesday,106,0,2,0,0,-,-,-
13233043,13234654,1,1,0.33876221498371334,0.33876221498371334,0.0,0.0,0.0,307,35,Monday,6486,1,0,0,0,-,-,-
13233043,21004269,0,0,0.3780487804878049,0.3780487804878049,0.0,0.0,0.0,246,28,Wednesday,62,1,0,0,0,-,-,-
13244298,13244414,1,1,0.0,0.0,0.0,0.0,0.0,870,152,Tuesday,50265,0,0,5,1,469,164.4,54
13246291,13246332,1,1,0.0,0.0,0.0,0.0,0.0,234,42,Tuesday,23520,0,1,0,0,-,-,-
13246291,13246513,0,1,0.6792009400705052,0.3537015276145711,0.0,0.0,0.0,851,51,Tuesday,514537,3,4,0,1,-,-,-
13249820,13527456,1,0,0.3157894736842105,0.0,0.0,0.0,0.0,114,16,Friday,584,2,3,0,1,-,-,-
13252526,13253796,1,1,0.6111111111111112,0.6111111111111112,0.0,0.0,0.0,162,12,Tuesday,172,4,1,0,1,-,-,-
13280043,13280127,1,1,0.8292682926829268,0.8292682926829268,0.0,0.0,0.0,615,19,Wednesday,5776,1,1,2,0,83,65.5,48
13281758,13281767,1,1,0.8915929203539823,0.8915929203539823,0.0,0.0,0.0,452,11,Thursday,27894,1,2,0,0,-,-,-
13281758,13281769,0,1,0.0,0.0,0.0,0.0,0.0,103,18,Thursday,5937,0,0,0,0,-,-,-
13284938,13290780,1,1,0.0,0.0,0.0,0.0,0.0,274,55,Thursday,4060,0,2,3,1,168,101.33333333333333,49
13285826,13285883,1,1,0.3575418994413408,0.3575418994413408,0.0,0.0,0.0,179,26,Thursday,10632,3,1,0,0,-,-,-
13285826,13286493,0,1,0.5447470817120622,0.0,0.0,0.5447470817120622,0.0,257,24,Thursday,1420,2,-1,3,0,340,195.66666666666666,42
13285826,13307717,0,0,0.20099592575826167,0.0,0.0,0.20099592575826167,0.0,2209,342,Friday,587397,4,19,0,1,-,-,-
13302712,13302787,0,1,0.32014388489208634,0.32014388489208634,0.0,0.0,0.0,278,38,Friday,7071,2,1,0,0,-,-,-
13302712,13302733,1,1,0.0,0.0,0.0,0.0,0.0,141,26,Friday,16876,0,1,0,0,-,-,-
13302712,13302742,0,1,0.0,0.0,0.0,0.0,0.0,195,34,Friday,66,0,0,0,0,-,-,-
13302712,13302768,0,1,0.0,0.0,0.0,0.0,0.0,679,123,Friday,32671,0,6,1,1,88,88.0,88
13302712,13302843,0,1,0.14613180515759314,0.14613180515759314,0.0,0.0,0.0,349,51,Friday,42439,1,1,0,0,-,-,-
13303556,13303671,1,1,0.0,0.0,0.0,0.0,0.0,274,55,Friday,124659,0,2,0,0,-,-,-
13303556,20127663,0,0,0.0,0.0,0.0,0.0,0.0,303,50,Thursday,1626,0,0,0,0,-,-,-
13303556,24364344,0,0,0.0,0.0,0.0,0.0,0.0,173,28,Monday,112,0,0,0,0,-,-,-
13309392,13352676,1,0,0.8484157738773649,0.8484157738773649,0.0,0.0,0.0,4387,119,Monday,4661,8,4,4,1,172,107.75,42
13312268,13312310,1,1,0.02862595419847328,0.02862595419847328,0.0,0.0,0.0,1048,185,Friday,140382,1,6,4,1,314,158.5,43
13312268,13312347,0,1,0.586996336996337,0.586996336996337,0.0,0.0,0.0,1092,82,Friday,21091,5,1,7,0,238,115.42857142857143,83
13312268,13312669,0,1,0.3407821229050279,0.2918994413407821,0.0,0.0,0.0,716,91,Friday,2903,13,1,1,0,58,58.0,58
13319261,13319300,1,1,0.48627450980392156,0.4117647058823529,0.0,0.0,0.0,255,18,Saturday,108289,3,6,1,1,143,143.0,143
13319261,13319304,0,1,0.0,0.0,0.0,0.0,0.0,130,29,Saturday,325,0,0,0,0,-,-,-
13319261,13332004,0,0,0.8586497890295358,0.8586497890295358,0.0,0.0,0.0,1422,41,Sunday,6827,3,0,0,0,-,-,-
13320552,13320580,1,1,0.5663716814159292,0.5663716814159292,0.0,0.0,0.0,113,8,Saturday,4351,1,2,2,1,226,141.0,56
13320552,13320605,0,1,1.0,1.0,0.0,0.0,0.0,51,0,Saturday,2136,0,2,2,0,124,75.0,26
13322866,13322970,1,1,0.8476658476658476,0.828009828009828,0.0,0.0,0.0,407,11,Saturday,97617,4,3,0,0,-,-,-
1333691,1336722,1,1,0.0,0.0,0.0,0.0,0.0,848,157,Wednesday,7628,0,1,1,1,340,340.0,340
13343524,13343568,1,1,0.694980694980695,0.694980694980695,0.0,0.0,0.0,259,14,Monday,15270,2,6,5,1,125,78.2,53
13343524,26459274,0,0,0.4558918222794591,0.4558918222794591,0.0,0.0,0.0,1553,154,Monday,19110,4,1,0,0,-,-,-
13352389,13352412,1,1,0.8232189973614775,0.8232189973614775,0.0,0.0,0.0,379,12,Monday,388640,3,8,6,1,211,127.83333333333333,68
13352389,13352557,0,1,0.0,0.0,0.0,0.0,0.0,674,117,Monday,13065,0,2,1,0,280,280.0,280
13352389,13352753,0,1,0.6387096774193548,0.6387096774193548,0.0,0.0,0.0,310,21,Monday,35170,2,0,5,0,496,271.6,114
13357227,13602048,1,0,0.0,0.0,0.0,0.0,0.0,218,38,Wednesday,522,0,0,0,0,-,-,-
13357227,13949187,0,0,0.0,0.0,0.0,0.0,0.0,221,40,Wednesday,1351,0,0,0,0,-,-,-
13360279,13360564,1,1,0.0,0.0,0.0,0.0,0.0,280,49,Tuesday,132334,0,2,1,1,33,33.0,33
13361487,16303941,1,0,0.0,0.0,0.0,0.0,0.0,327,60,Tuesday,50,0,1,0,0,-,-,-
13361487,16334241,0,0,0.0,0.0,0.0,0.0,0.0,630,98,Thursday,8357,0,1,0,0,-,-,-
13365862,13365920,1,1,0.0,0.0,0.0,0.0,0.0,44,8,Tuesday,559,0,0,0,0,-,-,-
13365862,13365946,0,1,0.7696078431372549,0.7696078431372549,0.0,0.0,0.0,408,13,Tuesday,2712,1,1,0,0,-,-,-
13366780,13367399,0,1,0.0,0.0,0.0,0.0,0.0,325,58,Tuesday,12444,0,3,1,0,21,21.0,21
13366780,13367369,1,1,0.0,0.0,0.0,0.0,0.0,325,60,Tuesday,27600,0,2,2,0,21,18.0,15
13366780,13368791,0,1,0.7329365079365079,0.7329365079365079,0.0,0.0,0.0,2520,130,Tuesday,209679,2,6,1,0,21,21.0,21
13366780,13380339,0,0,0.9226553937685924,0.9226553937685924,0.0,0.0,0.0,6387,92,Wednesday,29884,5,4,9,1,319,164.55555555555554,50
13371319,13371337,0,1,0.6325167037861915,0.6325167037861915,0.0,0.0,0.0,449,28,Wednesday,28932,5,1,0,0,-,-,-
13371319,13371331,1,1,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,144,18,Wednesday,28149,2,4,0,0,-,-,-
1338546,1441873,1,0,0.5151515151515151,0.5151515151515151,0.0,0.0,0.0,165,17,Thursday,13715,1,1,0,0,-,-,-
13398344,13404407,1,1,0.0,0.0,0.0,0.0,0.0,116,18,Thursday,12634,0,1,1,1,245,245.0,245
13404523,13405598,1,1,0.6784968684759917,0.0,0.0,0.6784968684759917,0.0,479,28,Thursday,3060,1,2,1,1,151,151.0,151
1340895,1344805,0,0,0.0,0.0,0.0,0.0,0.0,1164,210,Friday,9728,0,0,0,0,-,-,-
1340895,1340941,1,1,0.0,0.0,0.0,0.0,0.0,327,54,Thursday,7790,0,4,3,1,313,205.66666666666666,64
1340895,1341153,0,1,0.12382578992314261,0.12382578992314261,0.0,0.0,0.0,1171,183,Thursday,7130,2,4,0,0,-,-,-
1340895,1341428,0,1,0.0,0.0,0.0,0.0,0.0,703,112,Thursday,76,0,1,0,0,-,-,-
1340895,1958434,0,0,0.0,0.0,0.0,0.0,0.0,836,142,Thursday,19510,0,1,2,0,177,124.0,71
13416824,13420538,1,1,0.7734375,0.0,0.0,0.7734375,0.0,1536,66,Friday,646,2,1,1,1,240,240.0,240
13441530,13441536,1,1,0.8088235294117647,0.8088235294117647,0.0,0.0,0.0,68,3,Sunday,108289,1,8,2,1,26,24.0,22
13441530,13441541,0,1,0.30601092896174864,0.30601092896174864,0.0,0.0,0.0,183,21,Sunday,71565,1,5,2,0,49,39.5,30
13441530,13441607,0,1,0.24269005847953215,0.24269005847953215,0.0,0.0,0.0,342,49,Sunday,21985,1,0,0,0,-,-,-
13441530,13441863,0,1,0.0,0.0,0.0,0.0,0.0,219,37,Sunday,11,0,1,0,0,-,-,-
13447796,13448059,0,1,0.3294871794871795,0.0,0.0,0.0,0.0,780,86,Monday,8583,2,0,0,0,-,-,-
13447796,13447824,1,1,0.45384615384615384,0.0,0.0,0.45384615384615384,0.0,520,50,Monday,8583,6,6,2,0,440,303.0,166
13454568,13783526,1,0,0.056375838926174496,0.0,0.0,0.0,0.0,745,126,Sunday,1556,2,3,0,1,-,-,-
13462513,13462557,1,1,0.9133333333333333,0.9133333333333333,0.0,0.0,0.0,150,3,Monday,108289,1,5,1,1,16,16.0,16
13468011,13886082,1,0,0.0,0.0,0.0,0.0,0.0,205,33,Friday,97,0,2,0,0,-,-,-
13473427,13473495,1,1,0.0,0.0,0.0,0.0,0.0,38,8,Tuesday,2848,0,0,0,0,-,-,-
13473427,13473570,0,1,0.0,0.0,0.0,0.0,0.0,618,105,Tuesday,32300,0,0,1,0,112,112.0,112
13489893,13585030,1,0,0.1930783242258652,0.1930783242258652,0.0,0.0,0.0,549,84,Tuesday,20539,2,1,0,0,-,-,-
13489893,13644428,0,0,0.0,0.0,0.0,0.0,0.0,91,16,Friday,1603,0,0,0,1,-,-,-
13492807,13493396,0,1,0.6226851851851852,0.6226851851851852,0.0,0.0,0.0,864,62,Wednesday,279643,2,6,8,1,599,283.375,137
13492807,13493094,1,1,0.36542669584245074,0.36542669584245074,0.0,0.0,0.0,1371,158,Wednesday,136475,7,2,5,0,140,94.6,56
13492807,13493160,0,1,0.7705544933078394,0.7705544933078394,0.0,0.0,0.0,523,22,Wednesday,3064,2,3,1,0,20,20.0,20
13503129,13503302,1,1,0.0,0.0,0.0,0.0,0.0,462,78,Wednesday,2157,0,3,0,1,-,-,-
13514317,13515597,1,1,0.0,0.0,0.0,0.0,0.0,618,111,Thursday,2395,0,10,3,1,176,101.0,50
13514317,28049581,0,0,0.0,0.0,0.0,0.0,0.0,489,82,Tuesday,831,0,1,0,0,-,-,-
13514317,31952024,0,0,0.0,0.0,0.0,0.0,0.0,255,45,Tuesday,1,0,0,0,0,-,-,-
13515150,13515247,1,1,0.8,0.8,0.0,0.0,0.0,165,6,Thursday,23537,1,1,1,0,80,80.0,80
13515150,13515268,0,1,0.3079545454545455,0.3079545454545455,0.0,0.0,0.0,880,105,Thursday,5447,2,12,3,1,279,234.0,159
13518062,13518159,1,1,0.0,0.0,0.0,0.0,0.0,157,25,Thursday,29367,0,2,4,1,419,196.0,58
13523599,13523623,0,1,0.0,0.0,0.0,0.0,0.0,182,36,Friday,14068,0,2,0,0,-,-,-
13523599,13523619,1,1,0.424,0.424,0.0,0.0,0.0,125,13,Friday,5273,1,2,0,0,-,-,-
13523599,13523621,0,1,0.10114503816793893,0.10114503816793893,0.0,0.0,0.0,524,88,Friday,34761,2,3,0,0,-,-,-
13523599,13523631,0,1,0.4397163120567376,0.4397163120567376,0.0,0.0,0.0,141,15,Friday,2054,1,0,0,0,-,-,-
13523599,13523633,0,1,0.6513761467889908,0.0,0.0,0.0,0.0,109,8,Friday,171374,1,2,0,0,-,-,-
13523599,13523643,0,1,0.6548323471400395,0.6252465483234714,0.0,0.0,0.0,507,31,Friday,4479,4,3,0,1,-,-,-
13523599,13523653,0,1,0.5971428571428572,0.5971428571428572,0.0,0.0,0.0,350,26,Friday,104,1,2,1,0,125,125.0,125
13523599,13523682,0,1,0.09335443037974683,0.09335443037974683,0.0,0.0,0.0,632,106,Friday,1471,2,3,0,0,-,-,-
13523599,13523726,0,1,0.9133034379671151,0.9133034379671151,0.0,0.0,0.0,1338,24,Friday,2938,3,2,0,0,-,-,-
13523599,13523769,0,1,0.9984447900466563,0.9984447900466563,0.0,0.0,0.0,643,0,Friday,1039,1,3,0,0,-,-,-
13530783,13531474,1,1,0.03780718336483932,0.0,0.0,0.0,0.0,529,84,Friday,9312,2,1,4,0,208,170.0,91
13530783,13531477,0,1,0.0,0.0,0.0,0.0,0.0,461,82,Friday,No owner,0,0,1,0,120,120.0,120
13530783,13624245,0,0,0.0,0.0,0.0,0.0,0.0,219,44,Thursday,738,0,2,0,1,-,-,-
13530783,26735293,0,0,0.1277445109780439,0.1277445109780439,0.0,0.0,0.0,501,73,Tuesday,1,2,0,0,0,-,-,-
13537183,13537188,1,1,0.2328042328042328,0.2328042328042328,0.0,0.0,0.0,189,28,Saturday,17039,1,1,4,1,364,206.0,87
13544520,13557432,1,0,0.7905226480836237,0.7905226480836237,0.0,0.0,0.0,7175,277,Monday,33,2,0,0,0,-,-,-
13545505,13545517,1,1,0.27582644628099173,0.27582644628099173,0.0,0.0,0.0,968,128,Saturday,104469,3,3,6,1,135,94.16666666666667,54
13545505,13545545,0,1,0.1883289124668435,0.1883289124668435,0.0,0.0,0.0,377,54,Saturday,11629,2,1,1,0,32,32.0,32
13545505,13545548,0,1,0.3448275862068966,0.3448275862068966,0.0,0.0,0.0,377,48,Saturday,29375,3,1,8,0,386,117.25,34
13545505,13545577,0,1,0.2794759825327511,0.2794759825327511,0.0,0.0,0.0,229,33,Saturday,6811,2,3,0,0,-,-,-
13546231,13554539,1,0,0.652014652014652,0.652014652014652,0.0,0.0,0.0,273,15,Sunday,4501,1,0,0,0,-,-,-
13552082,13552202,1,1,0.0,0.0,0.0,0.0,0.0,237,44,Sunday,7664,0,3,2,1,149,124.5,100
13552082,23120098,0,0,0.0,0.0,0.0,0.0,0.0,479,77,Wednesday,41,0,4,1,0,107,107.0,107
13552082,26890375,0,0,0.0,0.0,0.0,0.0,0.0,195,29,Wednesday,11,0,0,0,0,-,-,-
13552082,28592738,0,0,0.0,0.0,0.0,0.0,0.0,674,117,Wednesday,1,0,0,0,0,-,-,-
13555187,13555216,1,1,0.0,0.0,0.0,0.0,0.0,88,15,Sunday,10385,0,0,1,1,114,114.0,114
13555187,13555227,0,1,0.0,0.0,0.0,0.0,0.0,434,77,Sunday,36622,0,5,0,0,-,-,-
13555187,13555340,0,1,0.0,0.0,0.0,0.0,0.0,104,18,Sunday,29780,0,1,0,0,-,-,-
13555187,13555344,0,1,0.0,0.0,0.0,0.0,0.0,891,149,Sunday,29375,0,1,0,0,-,-,-
13555187,13555397,0,1,0.0,0.0,0.0,0.0,0.0,367,69,Sunday,279643,0,1,0,0,-,-,-
13560948,13560965,1,1,0.0,0.0,0.0,0.0,0.0,105,16,Monday,576,0,3,1,1,172,172.0,172
13563054,13563140,1,1,0.4426229508196721,0.4426229508196721,0.0,0.0,0.0,61,7,Monday,249,1,1,1,0,126,126.0,126
13563054,13563158,0,1,0.42570281124497994,0.42570281124497994,0.0,0.0,0.0,498,48,Monday,54613,2,2,0,0,-,-,-
13563054,13563167,0,1,0.0,0.0,0.0,0.0,0.0,82,14,Monday,1450,0,0,1,0,96,96.0,96
13563054,13566063,0,1,0.7647798742138365,0.7647798742138365,0.0,0.0,0.0,795,38,Monday,1450,4,1,0,0,-,-,-
13578509,13578840,1,1,0.0,0.0,0.0,0.0,0.0,260,51,Tuesday,430,0,2,2,1,119,99.0,79
13591653,13593400,1,1,0.0,0.0,0.0,0.0,0.0,61,10,Tuesday,64221,0,0,1,0,133,133.0,133
13591653,13593425,0,1,0.8829953198127926,0.8829953198127926,0.0,0.0,0.0,1282,26,Tuesday,698,3,1,0,1,-,-,-
13599434,13599778,1,1,0.0,0.0,0.0,0.0,0.0,735,132,Wednesday,27807,0,3,7,1,373,201.57142857142858,30
13599434,13599898,0,1,0.0,0.0,0.0,0.0,0.0,896,156,Wednesday,211996,0,1,1,0,234,234.0,234
1360035,1360105,1,1,0.2053872053872054,0.2053872053872054,0.0,0.0,0.0,891,124,Tuesday,1953,4,0,1,0,81,81.0,81
1360035,1360327,0,1,0.0,0.0,0.0,0.0,0.0,813,141,Tuesday,317047,0,3,0,0,-,-,-
1360035,1360717,0,1,0.0,0.0,0.0,0.0,0.0,887,164,Tuesday,No owner,0,4,1,1,117,117.0,117
1360035,1361212,0,1,0.08108108108108109,0.08108108108108109,0.0,0.0,0.0,1110,172,Tuesday,9981,2,3,0,0,-,-,-
1360035,4700115,0,0,0.47572815533980584,0.47572815533980584,0.0,0.0,0.0,515,49,Saturday,865,2,0,0,0,-,-,-
1360035,15273090,0,0,0.8906148867313916,0.8906148867313916,0.0,0.0,0.0,1545,31,Thursday,910,3,0,0,0,-,-,-
13603981,13604045,1,1,0.0,0.0,0.0,0.0,0.0,40,8,Wednesday,584,0,0,1,0,44,44.0,44
13615236,13616015,1,1,0.9696830500689022,0.9696830500689022,0.0,0.0,0.0,2177,10,Wednesday,25124,1,2,4,1,459,186.25,21
13615236,13616026,0,1,0.0,0.0,0.0,0.0,0.0,194,36,Wednesday,149,0,2,4,0,103,71.0,29
13615236,13616224,0,1,0.1997614788312463,0.1997614788312463,0.0,0.0,0.0,1677,259,Wednesday,37874,1,2,3,0,339,287.0,239
13615236,13616321,0,1,0.7977067977067978,0.7977067977067978,0.0,0.0,0.0,1221,45,Wednesday,685,1,8,2,0,269,195.0,121
13624338,13641560,1,0,0.3508158508158508,0.3508158508158508,0.0,0.0,0.0,858,102,Friday,177639,4,0,0,0,-,-,-
13630819,13630837,1,1,0.18489583333333334,0.18489583333333334,0.0,0.0,0.0,384,54,Thursday,104469,5,2,0,0,-,-,-
13630819,13630863,0,1,0.12418300653594772,0.12418300653594772,0.0,0.0,0.0,306,42,Thursday,21091,1,1,0,0,-,-,-
13630819,13630891,0,1,0.5,0.5,0.0,0.0,0.0,58,6,Thursday,217,1,1,0,0,-,-,-
13634983,13635070,1,1,0.0,0.0,0.0,0.0,0.0,230,36,Thursday,108289,0,2,0,1,-,-,-
13634983,13635274,0,1,0.0,0.0,0.0,0.0,0.0,271,48,Thursday,4002,0,4,1,0,145,145.0,145
13638735,13638742,1,1,0.0,0.0,0.0,0.0,0.0,148,29,Friday,44818,0,2,2,1,95,65.5,36
13638900,13639176,1,1,0.2247191011235955,0.2247191011235955,0.0,0.0,0.0,178,24,Friday,6522,4,0,0,0,-,-,-
13649004,13649517,0,1,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,221,22,Friday,5019,2,0,0,0,-,-,-
13649004,13649099,1,1,0.6658081133290406,0.6658081133290406,0.0,0.0,0.0,1553,99,Friday,21202,2,0,7,0,231,136.71428571428572,25
13649004,13649123,0,1,0.25448028673835127,0.13261648745519714,0.0,0.12186379928315412,0.0,279,42,Friday,858,3,0,0,0,-,-,-
13650270,13652083,1,1,0.0,0.0,0.0,0.0,0.0,202,31,Friday,951,0,1,1,0,202,202.0,202
1365623,1369673,1,1,0.0,0.0,0.0,0.0,0.0,168,32,Wednesday,728,0,0,1,1,88,88.0,88
1366150,1372248,1,0,0.0,0.0,0.0,0.0,0.0,241,43,Thursday,2404,0,1,2,0,318,234.0,150
13661881,13663540,1,1,0.5257731958762887,0.5257731958762887,0.0,0.0,0.0,1358,109,Saturday,209679,4,2,0,1,-,-,-
13666129,13666133,1,1,0.0,0.0,0.0,0.0,0.0,581,118,Sunday,195763,0,2,4,0,309,177.5,105
13669365,13687809,1,0,0.869602032176122,0.869602032176122,0.0,0.0,0.0,1181,23,Monday,6518,1,0,0,0,-,-,-
13672069,13672132,1,1,0.0,0.0,0.0,0.0,0.0,335,69,Sunday,321762,0,3,1,1,31,31.0,31
13688508,13692095,1,1,0.39909297052154197,0.0,0.0,0.0,0.0,441,48,Monday,13,2,1,2,0,387,323.0,259
13688697,13688818,1,1,0.22930800542740842,0.22930800542740842,0.0,0.0,0.0,737,101,Monday,23704,1,9,4,0,326,178.75,68
13688697,13698261,0,0,0.0780885780885781,0.0,0.0,0.0,0.0,858,144,Tuesday,187,2,0,0,1,-,-,-
13693681,13693720,1,1,0.39552238805970147,0.39552238805970147,0.0,0.0,0.0,268,32,Monday,678,1,0,0,0,-,-,-
13693681,13693770,0,1,0.0,0.0,0.0,0.0,0.0,287,47,Monday,1580,0,0,0,0,-,-,-
